EmployeeID,JoinDate,Department,Location,Age,Gender,Education,ExperienceYears,IsRemote,HasMentorAssigned,HasManagerMeetingScheduled,HRIntroCompleted,DeviceDeliveredOnTime,LoggedInFirstWeek,AttendedWelcomeSession,TotalDaysActive,Churned
EMP1819,23-07-2024,Engineering,India,40,Female,Masters,5,0,1,1,1,1,1,1,401,0
EMP1820,05-05-2024,Engineering,Canada,30,Male,Bachelors,11,0,1,1,1,1,1,0,480,0
EMP1821,22-08-2024,Sales,Canada,22,Female,Bachelors,14,0,1,1,1,1,1,1,371,0
EMP1822,12-02-2024,Marketing,US,31,Female,Bachelors,14,0,1,0,1,1,1,0,563,0
EMP1823,27-08-2024,Engineering,India,40,Male,Bachelors,10,0,1,1,1,1,1,1,366,0
EMP1824,20-04-2024,HR,UK,22,Male,Masters,8,1,1,1,1,1,0,1,495,0
EMP1825,05-09-2024,Marketing,US,23,Female,Masters,10,0,0,1,0,1,1,1,357,1
EMP1826,30-05-2024,HR,India,37,Female,Masters,9,0,1,0,1,1,1,1,455,0
EMP1827,01-07-2024,HR,Canada,33,Female,Bachelors,4,0,1,0,1,1,1,1,423,0
EMP1828,01-12-2024,Engineering,India,29,Male,Masters,8,1,1,1,0,1,1,1,270,0
EMP1829,04-04-2024,Marketing,India,44,Male,Bachelors,8,1,1,1,1,0,1,1,511,0
EMP1830,08-01-2024,Product,Singapore,39,Female,Bachelors,12,0,1,0,1,1,1,1,598,0
EMP1831,25-12-2024,Finance,India,23,Female,PhD,0,0,1,1,1,1,1,1,246,0
EMP1832,02-07-2024,Engineering,UK,46,Female,Bachelors,4,1,0,1,1,1,0,1,422,0
EMP1833,07-10-2024,Engineering,India,34,Female,Masters,8,1,0,1,1,1,1,1,325,0
EMP1834,13-07-2024,Product,UK,27,Male,Bachelors,6,0,1,1,1,1,1,1,411,0
EMP1835,17-12-2024,Marketing,Canada,42,Male,Masters,5,1,0,1,1,1,1,1,254,0
EMP1836,13-07-2024,Marketing,UK,47,Female,Masters,5,0,1,0,1,0,1,1,411,0
EMP1837,03-06-2024,HR,Canada,27,Male,Bachelors,10,1,1,0,1,1,1,1,451,0
EMP1838,02-04-2024,Product,Canada,30,Male,Bachelors,6,0,1,1,1,0,1,0,513,1
EMP1839,08-06-2024,Product,UK,37,Female,Masters,0,0,1,1,1,1,1,1,446,0
EMP1840,01-03-2024,Marketing,US,32,Male,Bachelors,3,0,1,1,1,1,1,1,545,0
EMP1841,01-05-2024,HR,Germany,28,Male,Bachelors,12,1,0,1,1,1,1,1,484,0
EMP1842,20-02-2024,Engineering,India,31,Female,Masters,14,1,0,1,0,1,1,1,555,0
EMP1843,03-10-2024,Sales,Singapore,31,Male,Bachelors,0,0,1,0,1,1,1,1,329,0
EMP1844,05-01-2024,Finance,Germany,46,Male,Masters,5,0,0,1,1,1,1,1,601,0
EMP1845,01-04-2024,Engineering,India,41,Female,Bachelors,13,0,1,1,1,1,1,1,514,0
EMP1846,18-06-2024,Marketing,India,39,Male,Bachelors,12,0,0,1,0,1,1,0,436,1
EMP1847,12-11-2024,Finance,Canada,49,Male,Masters,3,0,1,1,0,1,1,1,289,0
EMP1848,22-01-2024,Sales,India,45,Male,Bachelors,0,0,1,1,1,1,1,1,584,0
EMP1849,21-11-2024,Sales,Singapore,41,Male,Bachelors,8,1,0,1,0,1,1,1,280,1
EMP1850,01-01-2024,HR,India,30,Female,Bachelors,11,0,1,0,1,1,1,0,605,0
EMP1851,12-05-2024,Finance,UK,36,Female,Bachelors,3,0,1,0,1,0,0,1,473,1
EMP1852,20-08-2024,HR,Germany,25,Female,Bachelors,11,0,1,1,1,0,1,0,373,1
EMP1853,12-01-2024,Engineering,UK,29,Female,Bachelors,5,0,1,1,1,1,0,1,594,0
EMP1854,11-12-2024,Product,Singapore,30,Male,Bachelors,12,1,1,0,1,1,1,1,260,0
EMP1855,15-02-2024,Product,India,34,Male,Bachelors,6,0,1,1,1,1,1,1,560,0
EMP1856,03-02-2024,Product,Singapore,30,Male,Masters,7,0,1,1,0,0,1,1,572,1
EMP1857,18-03-2024,Finance,Canada,47,Female,Masters,11,0,1,1,1,1,1,1,528,0
EMP1858,05-08-2024,Product,UK,25,Male,Bachelors,12,0,0,1,1,1,1,0,388,0
EMP1859,27-10-2024,Engineering,UK,38,Male,Masters,10,0,1,1,1,1,1,0,305,0
EMP1860,13-03-2024,HR,US,37,Male,Masters,8,0,1,0,0,1,1,0,533,1
EMP1861,08-10-2024,Finance,India,36,Female,Bachelors,8,0,1,1,0,1,1,1,324,0
EMP1862,05-09-2024,HR,Canada,24,Male,Masters,7,0,1,1,1,1,1,0,357,0
EMP1863,16-02-2024,Finance,UK,46,Female,Bachelors,9,0,1,0,1,1,1,1,559,0
EMP1864,30-04-2024,HR,UK,41,Male,Masters,10,0,1,1,1,1,1,1,485,0
EMP1865,01-08-2024,Sales,Canada,26,Male,Bachelors,14,0,1,1,1,1,1,0,392,0
EMP1866,26-08-2024,HR,Singapore,44,Male,Bachelors,11,0,1,1,1,1,1,0,367,0
EMP1867,25-02-2024,Product,Singapore,26,Female,Masters,11,1,1,1,1,1,1,1,550,0
EMP1868,15-12-2024,Sales,India,41,Female,Bachelors,14,0,1,1,1,1,0,1,256,0
EMP1869,16-04-2024,HR,US,36,Male,Bachelors,13,0,1,1,1,1,1,1,499,0
EMP1870,14-11-2024,Finance,UK,39,Male,Bachelors,2,0,1,0,1,0,1,0,287,1
EMP1871,17-02-2024,Finance,US,36,Female,Bachelors,11,0,1,1,1,1,0,1,558,0
EMP1872,01-03-2024,Finance,Singapore,23,Female,Masters,1,0,0,1,1,1,1,0,545,0
EMP1873,02-12-2024,Marketing,Singapore,34,Male,Masters,4,1,0,0,0,1,1,1,269,1
EMP1874,26-01-2024,Engineering,Germany,25,Female,Bachelors,0,0,1,1,1,1,1,1,580,0
EMP1875,18-10-2024,Finance,India,31,Male,Bachelors,2,0,1,1,0,1,1,1,314,0
EMP1876,13-09-2024,Sales,Germany,34,Female,Masters,0,0,1,1,0,1,1,1,349,0
EMP1877,08-01-2024,Finance,Germany,31,Female,Bachelors,12,1,1,0,1,1,1,1,598,0
EMP1878,22-04-2024,Marketing,Germany,30,Male,Masters,2,0,1,1,1,1,1,1,493,0
EMP1879,20-12-2024,Product,India,29,Male,Bachelors,12,0,0,0,1,1,1,1,251,0
EMP1880,09-09-2024,Sales,India,24,Male,Bachelors,3,1,1,1,1,1,1,1,353,0
EMP1881,28-06-2024,Marketing,Canada,37,Female,Bachelors,6,1,1,1,1,1,1,0,426,0
EMP1882,25-07-2024,Product,US,35,Female,Bachelors,11,1,1,1,1,1,1,1,399,0
EMP1883,29-10-2024,Sales,US,30,Male,Bachelors,14,0,1,1,1,1,1,0,303,0
EMP1884,06-05-2024,HR,Canada,42,Male,Bachelors,11,0,0,0,1,1,0,1,479,1
EMP1885,25-02-2024,Engineering,Canada,32,Female,Bachelors,4,0,1,1,0,1,1,1,550,0
EMP1886,01-08-2024,Engineering,Singapore,24,Female,Bachelors,4,0,0,1,1,0,1,1,392,0
EMP1887,14-01-2024,Marketing,Germany,26,Female,Bachelors,12,0,1,1,1,1,0,1,592,0
EMP1888,28-01-2024,Product,Canada,31,Female,Bachelors,0,1,1,1,0,1,0,1,578,1
EMP1889,18-03-2024,Engineering,UK,34,Male,Bachelors,7,1,1,0,1,0,1,1,528,0
EMP1890,03-08-2024,Product,US,25,Female,Bachelors,12,0,1,0,1,0,1,1,390,0
EMP1891,30-12-2024,Product,Canada,45,Female,Bachelors,3,0,1,0,0,1,1,1,241,1
EMP1892,02-06-2024,Marketing,UK,34,Female,Masters,9,0,1,1,1,1,1,1,452,0
EMP1893,14-01-2024,Marketing,UK,33,Male,Masters,4,1,1,0,1,1,1,1,592,0
EMP1894,05-07-2024,Marketing,UK,26,Female,Bachelors,1,0,0,0,1,1,0,1,419,1
EMP1895,07-11-2024,Engineering,Singapore,31,Male,Bachelors,14,1,1,1,1,1,1,1,294,0
EMP1896,07-01-2024,Marketing,Singapore,49,Male,Bachelors,11,0,1,1,1,1,1,1,599,0
EMP1897,03-01-2024,Engineering,UK,45,Female,Masters,12,0,0,1,1,0,0,0,603,1
EMP1898,20-04-2024,Marketing,Singapore,30,Male,Bachelors,0,1,1,1,1,1,1,1,495,0
EMP1899,25-08-2024,Finance,Germany,41,Male,Bachelors,8,0,1,1,0,1,1,1,368,0
EMP1900,28-12-2024,Product,UK,28,Female,Masters,14,0,1,1,1,1,1,0,243,0
EMP1901,26-08-2024,Marketing,Germany,23,Male,Bachelors,1,1,1,1,1,1,1,1,367,0
EMP1902,30-09-2024,Sales,Germany,43,Male,Bachelors,5,0,1,1,1,1,1,0,332,0
EMP1903,20-10-2024,Product,UK,45,Female,Bachelors,0,0,1,0,1,1,0,1,312,0
EMP1904,14-08-2024,Product,US,49,Male,Masters,0,0,1,0,1,1,0,1,379,0
EMP1905,15-01-2024,Marketing,UK,44,Female,Bachelors,8,0,1,1,0,1,1,1,591,0
EMP1906,10-07-2024,HR,UK,28,Male,Masters,3,1,1,1,1,1,0,1,414,0
EMP1907,28-04-2024,Marketing,Singapore,29,Male,Masters,8,1,0,1,1,1,1,1,487,0
EMP1908,28-01-2024,Product,UK,28,Male,Bachelors,10,1,1,1,1,1,1,0,578,0
EMP1909,20-07-2024,Sales,US,42,Male,Bachelors,4,0,0,0,1,1,1,1,404,0
EMP1910,08-02-2024,Product,Singapore,44,Female,Bachelors,6,0,0,1,0,1,1,1,567,1
EMP1911,29-09-2024,Sales,India,35,Male,Masters,0,0,1,1,1,1,0,1,333,0
EMP1912,18-08-2024,Engineering,India,47,Female,Masters,5,1,1,1,1,1,1,0,375,0
EMP1913,26-03-2024,Finance,Germany,40,Female,Bachelors,7,0,0,0,1,1,1,1,520,0
EMP1914,05-05-2024,Product,Germany,26,Female,Masters,13,0,0,0,1,1,1,0,480,1
EMP1915,26-10-2024,Marketing,US,44,Female,Bachelors,0,1,1,1,1,1,1,1,306,0
EMP1916,25-01-2024,Engineering,Canada,46,Male,Bachelors,8,0,1,1,1,1,1,1,581,0
EMP1917,24-05-2024,Finance,India,39,Female,Masters,2,0,1,0,1,1,1,1,461,0
EMP1918,13-01-2024,Marketing,Germany,41,Female,Masters,0,0,0,0,1,1,0,1,593,1
EMP1919,30-07-2024,HR,India,33,Male,Bachelors,0,1,1,1,1,0,1,0,394,1
EMP1920,25-01-2024,Marketing,US,44,Male,Masters,12,0,1,1,1,1,1,1,581,0
EMP1921,08-03-2024,Sales,US,38,Female,PhD,13,1,1,0,0,1,1,0,538,1
EMP1922,07-03-2024,Sales,Canada,34,Male,Masters,10,0,1,1,0,1,0,1,539,1
EMP1923,20-08-2024,HR,Canada,23,Female,Masters,5,1,1,1,1,1,1,1,373,0
EMP1924,18-04-2024,Engineering,Singapore,46,Female,Masters,10,0,1,1,1,1,1,1,497,0
EMP1925,25-05-2024,Finance,US,34,Female,Bachelors,5,0,0,1,1,1,1,0,460,0
EMP1926,20-04-2024,Marketing,Germany,47,Female,Masters,0,1,1,1,1,1,0,0,495,1
EMP1927,15-08-2024,Sales,India,28,Female,Bachelors,13,1,1,1,1,1,1,0,378,0
EMP1928,20-04-2024,Engineering,UK,49,Male,Masters,13,0,1,1,1,1,1,0,495,0
EMP1929,03-02-2024,HR,Canada,31,Male,Bachelors,2,1,1,1,1,1,1,0,572,0
EMP1930,20-04-2024,Product,UK,44,Male,Masters,6,1,0,1,1,0,1,1,495,0
EMP1931,20-09-2024,Sales,Germany,27,Male,Bachelors,9,0,1,1,1,0,0,1,342,1
EMP1932,23-08-2024,HR,Canada,24,Male,Bachelors,2,0,1,1,0,1,1,1,370,0
EMP1933,23-03-2024,Marketing,UK,47,Male,Bachelors,2,1,1,0,1,0,1,1,523,0
EMP1934,11-02-2024,Finance,Germany,24,Female,PhD,2,0,1,1,1,1,1,1,564,0
EMP1935,10-04-2024,Sales,India,39,Male,PhD,11,0,1,1,1,1,0,1,505,0
EMP1936,06-01-2024,Sales,Germany,32,Female,Bachelors,6,1,1,1,1,1,0,1,600,0
EMP1937,28-06-2024,Marketing,Singapore,43,Male,PhD,3,0,0,1,0,1,1,1,426,1
EMP1938,08-10-2024,Product,Canada,41,Female,Masters,3,0,1,0,1,1,1,1,324,0
EMP1939,15-11-2024,Engineering,US,26,Male,Masters,2,1,1,1,1,1,1,1,286,0
EMP1940,13-08-2024,Finance,India,40,Female,Bachelors,9,0,0,1,1,1,1,1,380,0
EMP1941,10-11-2024,Sales,UK,43,Male,Masters,10,1,1,1,1,1,1,1,291,0
EMP1942,30-12-2024,Finance,Canada,48,Female,Bachelors,8,1,1,1,1,1,1,1,241,0
EMP1943,16-08-2024,Sales,US,49,Female,Masters,1,0,1,1,1,1,1,1,377,0
EMP1944,15-10-2024,Finance,Germany,40,Male,Masters,3,0,1,1,1,1,1,1,317,0
EMP1945,29-05-2024,HR,US,36,Female,Masters,7,0,0,1,1,1,0,1,456,0
EMP1946,03-10-2024,Sales,Canada,37,Male,Masters,5,0,1,1,1,1,1,1,329,0
EMP1947,16-07-2024,Finance,Canada,45,Female,Bachelors,13,0,1,1,1,1,1,1,408,0
EMP1948,10-03-2024,Engineering,Singapore,30,Female,Bachelors,6,0,1,1,1,1,0,1,536,0
EMP1949,21-04-2024,HR,Singapore,25,Female,Bachelors,12,0,1,1,1,0,0,1,494,1
EMP1950,04-01-2024,HR,US,36,Female,Bachelors,6,0,0,0,1,0,1,1,602,1
EMP1951,15-12-2024,Engineering,Germany,46,Male,Bachelors,1,0,1,1,1,1,1,0,256,0
EMP1952,26-11-2024,Finance,US,33,Male,Masters,3,0,1,1,0,1,1,1,275,0
EMP1953,13-11-2024,Marketing,Canada,44,Female,Masters,9,0,1,1,0,1,1,1,288,0
EMP1954,15-12-2024,Engineering,Canada,24,Male,Bachelors,9,0,0,1,1,0,1,1,256,0
EMP1955,04-04-2024,Finance,UK,44,Female,Bachelors,5,0,1,1,1,1,1,1,511,0
EMP1956,31-05-2024,Engineering,Singapore,35,Male,Bachelors,2,0,1,1,1,1,1,1,454,0
EMP1957,06-11-2024,Engineering,UK,38,Male,Bachelors,8,0,1,1,0,1,0,1,295,1
EMP1958,16-05-2024,Sales,India,40,Female,Bachelors,12,1,1,1,1,1,1,1,469,0
EMP1959,03-09-2024,Finance,Canada,27,Female,Masters,3,0,1,0,0,1,1,1,359,1
EMP1960,30-08-2024,Marketing,UK,25,Female,Bachelors,9,0,0,1,1,1,1,1,363,0
EMP1961,31-01-2024,Sales,US,28,Female,Masters,12,0,1,1,0,1,1,1,575,0
EMP1962,09-02-2024,Engineering,Singapore,40,Male,Bachelors,1,0,1,1,1,1,1,1,566,0
EMP1963,16-08-2024,Product,Singapore,38,Male,Masters,5,0,1,1,0,1,0,1,377,1
EMP1964,05-02-2024,Engineering,Germany,46,Female,Masters,0,1,1,1,0,1,1,0,570,1
EMP1965,10-08-2024,Engineering,US,37,Male,PhD,5,0,1,1,1,1,1,0,383,0
EMP1966,06-01-2024,Finance,Germany,36,Female,Masters,12,1,1,0,0,1,1,1,600,1
EMP1967,17-11-2024,Finance,UK,43,Male,Masters,11,0,1,1,1,1,1,1,284,0
EMP1968,07-08-2024,Sales,India,29,Female,Masters,9,0,0,1,1,1,1,1,386,0
EMP1969,15-03-2024,Marketing,US,40,Male,Masters,0,0,1,1,0,1,1,1,531,0
EMP1970,04-01-2024,Sales,US,29,Female,Bachelors,13,0,0,1,1,1,0,1,602,0
EMP1971,30-11-2024,HR,US,39,Male,Bachelors,7,0,1,1,1,1,1,1,271,0
EMP1972,13-05-2024,Engineering,Germany,49,Female,Bachelors,4,0,1,1,1,1,0,1,472,0
EMP1973,27-04-2024,Product,UK,37,Male,Masters,5,0,1,1,1,1,1,1,488,0
EMP1974,03-04-2024,Engineering,US,41,Female,Bachelors,1,0,1,1,0,1,1,1,512,0
EMP1975,02-03-2024,Engineering,US,40,Female,Masters,1,0,1,1,1,0,1,1,544,0
EMP1976,12-07-2024,Sales,Singapore,31,Female,PhD,11,0,0,1,0,1,1,0,412,1
EMP1977,30-11-2024,Product,India,38,Female,Bachelors,8,0,1,0,1,1,0,1,271,0
EMP1978,21-07-2024,Product,Singapore,34,Female,Bachelors,2,0,0,0,1,1,1,1,403,0
EMP1979,26-01-2024,Product,Singapore,34,Female,PhD,5,1,1,0,0,1,1,1,580,0
EMP1980,21-06-2024,Sales,India,28,Male,Bachelors,9,0,0,0,1,1,1,1,433,0
EMP1981,26-10-2024,Engineering,UK,48,Female,Masters,4,0,0,0,1,1,1,1,306,0
EMP1982,12-05-2024,Sales,Singapore,31,Female,Bachelors,13,0,0,0,1,1,0,0,473,1
EMP1983,21-11-2024,Finance,UK,23,Male,Masters,11,1,1,0,0,1,1,1,280,0
EMP1984,27-04-2024,Finance,Singapore,25,Female,Bachelors,3,0,1,1,1,1,1,1,488,0
EMP1985,19-11-2024,Sales,Canada,46,Female,Masters,9,0,1,1,1,0,1,1,282,0
EMP1986,01-10-2024,Product,India,27,Female,Bachelors,1,0,0,1,0,1,1,1,331,0
EMP1987,30-07-2024,Engineering,Singapore,45,Male,Bachelors,7,0,1,0,1,1,0,1,394,0
EMP1988,12-08-2024,Sales,Canada,39,Male,Bachelors,9,0,1,1,1,1,1,1,381,0
EMP1989,20-01-2024,Sales,Germany,44,Male,Bachelors,6,0,1,1,1,1,0,0,586,1
EMP1990,22-04-2024,Sales,Canada,27,Female,PhD,10,1,1,0,1,0,1,0,493,1
EMP1991,19-05-2024,HR,US,46,Female,Masters,1,0,0,1,1,1,1,1,466,0
EMP1992,16-02-2024,Finance,Singapore,44,Male,Bachelors,5,0,1,1,1,1,0,1,559,0
EMP1993,01-01-2024,Product,Canada,38,Male,Bachelors,13,0,1,1,1,1,1,1,605,0
EMP1994,30-03-2024,Marketing,UK,35,Male,Bachelors,7,0,0,1,1,1,0,0,516,1
EMP1995,21-05-2024,Product,Germany,45,Male,Masters,6,0,1,1,1,1,1,1,464,0
EMP1996,15-11-2024,Marketing,Singapore,32,Male,Masters,14,0,1,1,1,1,1,1,286,0
EMP1997,07-02-2024,HR,US,47,Male,Bachelors,0,0,0,0,1,0,1,1,568,1
EMP1998,19-10-2024,Sales,Canada,40,Male,Masters,4,0,1,0,1,1,1,0,313,0
EMP1999,18-05-2024,HR,Germany,23,Male,Masters,1,0,1,1,1,1,1,1,467,0
EMP2000,21-12-2024,HR,Singapore,49,Female,PhD,5,0,1,0,1,1,1,0,250,0
EMP2001,28-11-2024,Engineering,Germany,24,Male,Masters,6,0,1,0,0,0,1,0,273,1
EMP2002,15-09-2024,Finance,US,32,Female,Masters,13,0,1,1,0,1,0,1,347,1
EMP2003,09-06-2024,Marketing,Canada,27,Female,Masters,13,1,1,1,1,1,1,1,445,0
EMP2004,26-06-2024,Sales,Germany,35,Female,Bachelors,6,0,1,0,1,1,1,1,428,0
EMP2005,10-01-2024,Marketing,Germany,40,Female,Masters,2,0,0,1,1,1,1,0,596,0
EMP2006,17-09-2024,Product,India,47,Female,Bachelors,6,1,1,1,1,1,0,1,345,0
EMP2007,17-05-2024,Marketing,Germany,37,Female,Bachelors,14,0,1,1,1,1,0,1,468,0
EMP2008,20-06-2024,Product,India,42,Female,Bachelors,4,1,1,0,1,0,1,1,434,0
EMP2009,13-01-2024,Finance,Canada,43,Female,Masters,7,0,1,1,0,1,1,0,593,1
EMP2010,16-06-2024,Product,Singapore,45,Male,Bachelors,14,0,1,1,1,1,0,0,438,0
EMP2011,09-05-2024,Marketing,Singapore,28,Male,Bachelors,11,0,0,1,1,1,1,1,476,0
EMP2012,24-03-2024,Marketing,Canada,48,Male,Bachelors,7,1,0,0,1,1,1,1,522,0
EMP2013,16-11-2024,Product,Canada,29,Male,Bachelors,6,0,0,1,1,1,1,1,285,0
EMP2014,14-11-2024,HR,UK,40,Female,Bachelors,5,1,1,1,1,1,1,1,287,0
EMP2015,10-04-2024,Finance,Canada,41,Male,Masters,1,0,1,0,1,1,1,1,505,0
EMP2016,24-11-2024,Engineering,Germany,37,Male,Masters,5,1,1,1,1,1,1,1,277,0
EMP2017,29-09-2024,Sales,Singapore,43,Male,Bachelors,12,0,1,0,1,1,1,1,333,0
EMP2018,21-09-2024,Marketing,US,48,Female,Masters,11,0,1,1,1,0,1,1,341,0
EMP2019,07-02-2024,Sales,Singapore,28,Male,Masters,14,1,1,0,1,1,1,1,568,0
EMP2020,03-04-2024,Engineering,India,30,Male,Bachelors,10,1,1,1,1,1,1,1,512,0
EMP2021,04-04-2024,Sales,Singapore,34,Female,Masters,8,0,1,1,1,1,1,1,511,0
EMP2022,31-10-2024,Engineering,UK,22,Male,PhD,14,0,1,1,1,1,0,1,301,0
EMP2023,09-03-2024,Product,Canada,29,Female,Bachelors,1,0,1,1,1,0,1,0,537,1
EMP2024,13-11-2024,HR,Canada,45,Male,Bachelors,0,0,1,0,0,1,1,0,288,1
EMP2025,23-08-2024,Marketing,Singapore,43,Male,Masters,10,0,1,1,1,1,1,1,370,0
EMP2026,29-11-2024,Engineering,US,25,Male,Masters,12,0,0,1,1,1,1,0,272,0
EMP2027,16-05-2024,Sales,US,24,Female,Bachelors,4,0,0,0,0,1,0,1,469,1
EMP2028,16-03-2024,Marketing,UK,48,Male,Bachelors,10,1,1,1,1,1,1,0,530,0
EMP2029,04-02-2024,HR,India,24,Female,Bachelors,5,0,1,0,1,1,1,0,571,0
EMP2030,01-01-2024,Product,Singapore,43,Male,Masters,2,0,0,1,1,1,1,1,605,0
EMP2031,22-10-2024,Marketing,Canada,34,Male,Bachelors,7,0,0,1,1,0,1,0,310,1
EMP2032,15-11-2024,Engineering,Singapore,29,Male,Bachelors,6,0,1,0,1,1,0,0,286,1
EMP2033,29-02-2024,HR,UK,28,Male,Masters,1,0,1,1,1,1,1,1,546,0
EMP2034,15-11-2024,Sales,Germany,48,Female,Bachelors,11,0,0,1,0,1,1,1,286,0
EMP2035,14-12-2024,HR,Germany,22,Male,Bachelors,6,0,0,1,1,1,1,1,257,0
EMP2036,23-11-2024,HR,UK,48,Male,Bachelors,14,1,0,1,1,1,1,0,278,0
EMP2037,23-09-2024,Finance,Canada,37,Female,Masters,14,0,0,0,1,1,1,1,339,0
EMP2038,26-12-2024,HR,UK,27,Female,Bachelors,0,1,1,1,0,1,1,1,245,0
EMP2039,16-08-2024,HR,Canada,28,Male,Masters,8,1,0,1,1,1,1,0,377,0
EMP2040,26-09-2024,Marketing,US,33,Female,Bachelors,12,1,1,0,1,1,1,1,336,0
EMP2041,11-11-2024,Sales,UK,44,Female,Bachelors,6,0,1,1,1,1,1,0,290,0
EMP2042,12-10-2024,Marketing,Canada,30,Male,Bachelors,5,0,1,0,1,0,0,1,320,1
EMP2043,17-10-2024,Marketing,UK,48,Female,Bachelors,12,0,0,1,0,0,1,1,315,1
EMP2044,31-07-2024,Engineering,UK,32,Male,Masters,1,0,0,1,1,1,0,1,393,0
EMP2045,13-06-2024,Marketing,Canada,31,Female,Bachelors,2,0,0,1,1,1,1,1,441,0
EMP2046,05-01-2024,Finance,Canada,42,Male,Masters,0,0,0,1,1,1,1,1,601,0
EMP2047,04-12-2024,Finance,India,22,Male,Bachelors,14,0,1,1,1,0,0,1,267,1
EMP2048,18-03-2024,Engineering,UK,39,Female,PhD,9,0,0,1,1,1,0,1,528,0
EMP2049,02-03-2024,Product,Germany,25,Female,Masters,12,0,0,1,0,1,1,1,544,0
EMP2050,11-05-2024,Sales,UK,26,Male,Masters,4,1,1,1,1,1,1,1,474,0
EMP2051,29-03-2024,Sales,UK,30,Female,Bachelors,8,0,1,1,1,1,1,1,517,0
EMP2052,24-08-2024,Marketing,Canada,48,Female,Bachelors,12,0,0,1,1,1,1,1,369,0
EMP2053,11-02-2024,Marketing,UK,38,Female,Bachelors,5,0,0,0,1,1,1,1,564,0
EMP2054,29-03-2024,Product,Singapore,24,Female,Masters,4,1,0,1,1,1,1,1,517,0
EMP2055,22-10-2024,Marketing,UK,37,Female,Bachelors,11,0,1,1,1,1,1,1,310,0
EMP2056,23-11-2024,Sales,Singapore,26,Female,Masters,2,0,1,1,1,1,1,0,278,0
EMP2057,21-10-2024,HR,Germany,37,Male,Masters,4,0,1,0,0,1,0,1,311,1
EMP2058,13-04-2024,Finance,Canada,24,Male,Bachelors,7,0,1,0,1,0,0,0,502,1
EMP2059,14-01-2024,HR,UK,41,Female,Masters,11,0,1,1,1,1,1,1,592,0
EMP2060,14-10-2024,HR,Singapore,36,Male,Masters,1,1,0,1,1,1,1,0,318,0
EMP2061,27-06-2024,Sales,Singapore,24,Male,Masters,4,1,1,1,0,1,1,0,427,1
EMP2062,04-05-2024,HR,Singapore,41,Female,Bachelors,5,1,1,1,1,1,0,0,481,1
EMP2063,18-12-2024,Product,US,35,Male,Bachelors,9,1,1,1,1,1,0,1,253,0
EMP2064,23-01-2024,Engineering,India,37,Female,Bachelors,7,0,1,1,1,0,0,0,583,1
EMP2065,03-03-2024,Marketing,Germany,38,Female,Masters,7,1,1,1,1,0,0,1,543,1
EMP2066,22-05-2024,Engineering,UK,49,Female,Masters,14,0,1,1,1,1,1,1,463,0
EMP2067,01-06-2024,Finance,US,45,Female,Bachelors,4,0,0,0,1,1,1,1,453,0
EMP2068,24-05-2024,Marketing,UK,41,Female,Masters,8,0,1,0,1,1,1,0,461,0
EMP2069,12-08-2024,HR,UK,44,Female,Bachelors,3,0,0,1,1,1,1,1,381,0
EMP2070,04-11-2024,Finance,Canada,39,Female,Masters,11,0,1,1,1,1,1,1,297,0
EMP2071,13-04-2024,Marketing,Canada,39,Male,PhD,8,0,0,0,1,1,0,0,502,1
EMP2072,13-04-2024,Product,Canada,43,Female,Masters,10,0,1,1,1,1,1,1,502,0
EMP2073,08-02-2024,Product,US,35,Female,Masters,6,1,1,0,1,1,1,1,567,0
EMP2074,16-07-2024,Product,UK,39,Female,Bachelors,5,0,1,1,1,1,0,1,408,0
EMP2075,13-05-2024,Product,India,36,Male,Bachelors,3,0,1,0,1,1,1,0,472,0
EMP2076,07-03-2024,HR,Germany,36,Male,Masters,1,1,1,1,1,1,1,1,539,0
EMP2077,27-06-2024,Engineering,Canada,27,Male,Bachelors,7,0,1,0,1,0,0,1,427,1
EMP2078,11-02-2024,Marketing,Canada,48,Female,Bachelors,5,1,0,1,1,1,1,1,564,0
EMP2079,15-01-2024,HR,UK,36,Male,Masters,11,0,1,1,1,1,1,1,591,0
EMP2080,20-04-2024,Product,UK,39,Male,Bachelors,14,1,0,0,0,1,1,1,495,1
EMP2081,05-06-2024,Engineering,US,25,Male,Masters,2,0,0,1,1,1,1,1,449,0
EMP2082,15-10-2024,Finance,US,44,Male,Masters,6,0,0,0,1,1,1,1,317,0
EMP2083,18-08-2024,Finance,Canada,29,Female,Masters,9,0,1,1,1,1,1,1,375,0
EMP2084,05-06-2024,Finance,UK,36,Male,Masters,6,0,1,1,1,1,1,1,449,0
EMP2085,07-02-2024,Product,India,24,Female,Masters,5,1,0,1,0,1,1,1,568,0
EMP2086,06-04-2024,Finance,Germany,36,Female,Masters,1,0,1,1,1,1,1,1,509,0
EMP2087,15-10-2024,Sales,UK,34,Male,Masters,7,0,1,1,1,1,1,1,317,0
EMP2088,10-09-2024,Marketing,UK,30,Female,Bachelors,0,0,1,0,1,0,1,1,352,0
EMP2089,14-07-2024,Marketing,Singapore,23,Female,Masters,12,1,1,1,1,1,1,1,410,0
EMP2090,26-03-2024,Product,US,45,Male,Masters,0,0,0,1,1,1,0,1,520,0
EMP2091,17-11-2024,Sales,Germany,29,Male,Bachelors,5,1,1,1,1,1,1,1,284,0
EMP2092,10-01-2024,HR,Canada,41,Female,Bachelors,4,0,0,0,1,0,1,1,596,1
